Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1132	278	157	1,032	473	0	0	38	435
Precinct 1133 - Vote By Mail	212	113	716	336	0	0	11	325
Precinct 1133 - Election Day	71	32	159	113	0	0	10	103
Precinct 1133	283	145	875	449	0	0	21	428
Precinct 1134 - Vote By Mail	163	116	585	293	0	1	13	279
Precinct 1134 - Election Day	92	23	182	127	0	0	12	115
Precinct 1134	255	139	767	420	0	1	25	394
Precinct 1135 - Vote By Mail	133	80	465	220	0	0	7	213
Precinct 1135 - Election Day	49	11	91	61	0	0	1	60
Precinct 1135	182	91	556	281	0	0	8	273
Precinct 1136 - Vote By Mail	204	119	710	342	0	0	19	323
Precinct 1136 - Election Day	83	28	157	117	0	0	6	111
Precinct 1136	287	147	867	459	0	0	25	434
Precinct 1141 - Vote By Mail	256	121	836	394	0	0	17	377
Precinct 1141 - Election Day	131	42	220	185	0	0	12	173
Precinct 1141	387	163	1,056	579	0	0	29	550
Precinct 1142 - Vote By Mail	222	86	721	330	0	0	22	308
Precinct 1142 - Election Day	87	25	175	119	0	0	7	112
Precinct 1142	309	111	896	449	0	0	29	420
Precinct 1143 - Vote By Mail	232	106	824	360	0	0	22	338
Precinct 1143 - Election Day	149	28	225	189	0	0	12	177
Precinct 1143	381	134	1,049	549	0	0	34	515
Precinct 1144 - Vote By Mail	202	112	727	327	0	0	13	314
Precinct 1144 - Election Day	116	35	220	165	0	0	14	151
Precinct 1144	318	147	947	492	0	0	27	465
Precinct 1145 - Vote By Mail	252	130	753	411	0	0	29	382
Precinct 1145 - Election Day	119	25	152	152	0	0	8	144
Precinct 1145	371	155	905	563	0	0	37	526
Precinct 1146 - Vote By Mail	254	89	839	364	0	2	19	343
Precinct 1146 - Election Day	116	35	215	159	0	0	8	151
Precinct 1146	370	124	1,054	523	0	2	27	494
Precinct 1147 - Vote By Mail	206	87	673	310	0	0	17	293
Precinct 1147 - Election Day	111	36	212	159	0	0	12	147
Precinct 1147	317	123	885	469	0	0	29	440
Precinct 1148 - Vote By Mail	216	133	804	370	0	0	21	349
Precinct 1148 - Election Day	104	38	224	158	0	0	16	142
Precinct 1148	320	171	1,028	528	0	0	37	491
Precinct 1149 - Vote By Mail	183	117	710	320	0	0	20	300
Precinct 1149 - Election Day	116	35	229	161	0	0	10	151
Precinct 1149	299	152	939	481	0	0	30	451
Precinct 1151 MB - Vote By Mail	0	0	0	0	0	0	0	0
Precinct 1151 MB - Election Day	0	0	0	0	0	0	0	0
Precinct 1151 MB	0	0	0	0	0	0	0	0
Precinct 1152 - Vote By Mail	199	88	710	315	0	0	28	287
Precinct 1152 - Election Day	96	34	180	137	0	0	7	130
Precinct 1152	295	122	890	452	0	0	35	417
Precinct 1153 - Vote By Mail	187	81	730	285	0	0	17	268
Precinct 1153 - Election Day	108	62	210	181	0	0	11	170
Precinct 1153	295	143	940	466	0	0	28	438
Precinct 1154 MB - Vote By Mail	0	0	0	0	0	0	0	0
Precinct 1154 MB - Election Day	0	0	0	0	0	0	0	0
Precinct 1154 MB	0	0	0	0	0	0	0	0
Precinct 7001 - Vote By Mail	250	60	632	331	0	0	21	310
Precinct 7001 - Election Day	119	17	141	149	0	1	12	136
Precinct 7001	369	77	773	480	0	1	33	446
Precinct 7002 - Vote By Mail	178	62	598	270	0	0	30	240
Precinct 7002 - Election Day	106	18	116	142	0	0	18	124
Precinct 7002	284	80	714	412	0	0	48	364
Precinct 7003 - Vote By Mail	322	83	759	435	0	0	30	405
Precinct 7003 - Election Day	139	33	147	193	0	0	21	172
Precinct 7003	461	116	906	628	0	0	51	577
Precinct 7004 - Vote By Mail	304	80	764	418	0	0	34	384
Precinct 7004 - Election Day	172	34	149	225	0	0	19	206
Precinct 7004	476	114	913	643	0	0	53	590
Precinct 7005 - Vote By Mail	275	50	698	351	0	0	26	325
Precinct 7005 - Election Day	178	31	161	230	0	0	21	209
Precinct 7005	453	81	859	581	0	0	47	534
Precinct 7006 - Vote By Mail	273	58	729	361	0	0	30	331
Precinct 7006 - Election Day	184	35	203	240	0	0	21	219
Precinct 7006	457	93	932	601	0	0	51	550
Precinct 7007 - Vote By Mail	329	77	777	438	0	0	32	406
Precinct 7007 - Election Day	189	34	180	242	0	1	18	223
Precinct 7007	518	111	957	680	0	1	50	629
Precinct 7008 - Vote By Mail	254	74	732	369	0	0	41	328
Precinct 7008 - Election Day	188	43	177	254	0	0	23	231
Precinct 7008	442	117	909	623	0	0	64	559
Precinct 7009 - Vote By Mail	284	75	752	391	0	0	32	359
Precinct 7009 - Election Day	117	28	119	160	0	0	15	145
Precinct 7009	401	103	871	551	0	0	47	504
Precinct 7011 - Vote By Mail	178	35	704	231	0	0	18	213
Precinct 7011 - Election Day	109	22	269	142	0	0	11	131
Precinct 7011	287	57	973	373	0	0	29	344
Precinct 7012 - Vote By Mail	367	84	999	489	0	1	37	451
Precinct 7012 - Election Day	229	51	227	308	0	0	28	280
Precinct 7012	596	135	1,226	797	0	1	65	731
Precinct 7013 - Vote By Mail	338	59	984	431	0	0	34	397
Precinct 7013 - Election Day	195	40	155	259	0	0	24	235
Precinct 7013	533	99	1,139	690	0	0	58	632
Precinct 7014 - Vote By Mail	235	39	610	305	0	0	31	274
Precinct 7014 - Election Day	122	34	109	182	0	0	26	156
Precinct 7014	357	73	719	487	0	0	57	430
Precinct 7015 MB - Vote By Mail	32	5	110	41	0	0	4	37
Precinct 7015 MB - Election Day	4	0	0	5	0	0	1	4
Precinct 7015 MB	36	5	110	46	0	0	5	41
Precinct 7016 - Vote By Mail	154	73	655	239	0	0	12	227
Precinct 7016 - Election Day	97	19	277	124	0	0	8	116
Precinct 7016	251	92	932	363	0	0	20	343
Precinct 7017 - Vote By Mail	125	38	543	182	0	0	19	163
Precinct 7017 - Election Day	72	8	238	92	0	0	12	80
Precinct 7017	197	46	781	274	0	0	31	243
Precinct 7018 - Vote By Mail	206	126	847	358	0	0	26	332
Precinct 7018 - Election Day	76	17	200	103	0	0	10	93
Precinct 7018	282	143	1,047	461	0	0	36	425
Precinct 7019 - Vote By Mail	217	118	734	356	0	0	21	335
Precinct 7019 - Election Day	83	21	166	112	0	0	8	104
Precinct 7019	300	139	900	468	0	0	29	439
Precinct 7021 - Vote By Mail	195	58	679	271	0	0	18	253
Precinct 7021 - Election Day	125	23	288	159	0	0	11	148
Precinct 7021	320	81	967	430	0	0	29	401
Precinct 7022 - Vote By Mail	248	64	770	340	0	1	27	312
Precinct 7022 - Election Day	78	10	193	93	0	0	5	88
Precinct 7022	326	74	963	433	0	1	32	400
Precinct 7023 - Vote By Mail	245	67	687	331	0	0	19	312
Precinct 7023 - Election Day	95	12	233	118	0	0	11	107
Precinct 7023	340	79	920	449	0	0	30	419
Precinct 7024 - Vote By Mail	42	7	251	51	0	0	2	49
Precinct 7024 - Election Day	28	2	190	35	0	0	5	30
Precinct 7024	70	9	441	86	0	0	7	79
Precinct 7025 - Vote By Mail	72	19	316	97	0	1	5	91
Precinct 7025 - Election Day	50	13	167	66	0	0	3	63
Precinct 7025	122	32	483	163	0	1	8	154
Precinct 7026 - Vote By Mail	201	117	819	337	0	0	19	318
Precinct 7026 - Election Day	83	28	191	125	0	0	14	111
Precinct 7026	284	145	1,010	462	0	0	33	429
Precinct 7027 - Vote By Mail	171	84	677	272	0	0	17	255
Precinct 7027 - Election Day	106	28	219	143	0	0	9	134
Precinct 7027	277	112	896	415	0	0	26	389
Precinct 7028 - Vote By Mail	172	33	586	221	0	0	16	205
Precinct 7028 - Election Day	108	32	270	151	0	0	11	140
Precinct 7028	280	65	856	372	0	0	27	345
Precinct 7029 - Vote By Mail	151	34	643	209	0	0	24	185
Precinct 7029 - Election Day	60	16	266	82	0	1	5	76
Precinct 7029	211	50	909	291	0	1	29	261
Precinct 7030 - Vote By Mail	167	95	654	274	0	0	12	262
Precinct 7030 - Election Day	43	34	141	80	0	0	3	77
Precinct 7030	210	129	795	354	0	0	15	339
Precinct 7031 - Vote By Mail	175	68	622	265	0	0	22	243
Precinct 7031 - Election Day	57	12	72	78	0	0	9	69
Precinct 7031	232	80	694	343	0	0	31	312
Precinct 7032 - Vote By Mail	180	66	643	266	0	0	20	246
Precinct 7032 - Election Day	73	21	238	105	0	0	11	94
Precinct 7032	253	87	881	371	0	0	31	340
Precinct 7033 - Vote By Mail	135	64	549	214	0	0	15	199
Precinct 7033 - Election Day	88	34	229	136	0	1	13	122
Precinct 7033	223	98	778	350	0	1	28	321
Precinct 7034 - Vote By Mail	108	16	620	142	0	0	18	124
Precinct 7034 - Election Day	88	14	318	111	0	0	9	102
Precinct 7034	196	30	938	253	0	0	27	226
Precinct 7035 - Vote By Mail	167	54	567	238	0	0	17	221
Precinct 7035 - Election Day	79	14	152	101	0	0	8	93
Precinct 7035	246	68	719	339	0	0	25	314
Precinct 7036 - Vote By Mail	172	77	781	267	0	0	18	249
Precinct 7036 - Election Day	62	10	193	79	0	0	7	72
Precinct 7036	234	87	974	346	0	0	25	321
Precinct 7037 - Vote By Mail	49	14	434	64	0	0	1	63
Precinct 7037 - Election Day	48	7	312	65	0	0	10	55
Precinct 7037	97	21	746	129	0	0	11	118
Precinct 7038 - Vote By Mail	170	115	758	308	0	2	21	285
Precinct 7038 - Election Day	79	17	203	105	0	0	9	96
Precinct 7038	249	132	961	413	0	2	30	381
Precinct 7039 - Vote By Mail	130	90	636	244	0	0	24	220
Precinct 7039 - Election Day	96	46	201	146	0	0	4	142
Precinct 7039	226	136	837	390	0	0	28	362
Precinct 7041 MB - Vote By Mail	16	9	66	29	0	0	4	25
Precinct 7041 MB - Election Day	0	2	0	2	0	0	0	2
Precinct 7041 MB	16	11	66	31	0	0	4	27
Precinct 7042 - Vote By Mail	145	68	514	224	0	0	11	213
Precinct 7042 - Election Day	68	23	146	96	0	0	5	91
Precinct 7042	213	91	660	320	0	0	16	304
Precinct 7043 - Vote By Mail	179	95	754	295	0	0	21	274
Precinct 7043 - Election Day	91	22	224	122	0	0	9	113
Precinct 7043	270	117	978	417	0	0	30	387
Precinct 7044 - Vote By Mail	117	28	586	150	0	0	5	145
Precinct 7044 - Election Day	64	17	266	95	0	0	14	81
Precinct 7044	181	45	852	245	0	0	19	226
Precinct 7045 - Vote By Mail	150	100	632	268	0	0	18	250
Precinct 7045 - Election Day	44	26	154	80	0	0	10	70
Precinct 7045	194	126	786	348	0	0	28	320
Precinct 7046 - Vote By Mail	77	46	334	134	0	0	11	123
Precinct 7046 - Election Day	55	15	96	76	0	0	6	70
Precinct 7046	132	61	430	210	0	0	17	193
Precinct 7047 - Vote By Mail	185	113	733	315	0	0	17	298
Precinct 7047 - Election Day	69	20	150	100	0	0	11	89
Precinct 7047	254	133	883	415	0	0	28	387
Precinct 7048 - Vote By Mail	177	69	685	267	0	0	21	246
Precinct 7048 - Election Day	54	20	196	80	0	0	6	74
Precinct 7048	231	89	881	347	0	0	27	320
Precinct 7049 - Vote By Mail	128	103	616	248	0	0	17	231
Precinct 7049 - Election Day	68	30	210	104	0	0	6	98
Precinct 7049	196	133	826	352	0	0	23	329
Precinct 7051 - Vote By Mail	164	122	715	311	0	0	25	286
Precinct 7051 - Election Day	71	25	165	105	0	0	9	96
Precinct 7051	235	147	880	416	0	0	34	382
Precinct 7052 - Vote By Mail	176	113	722	298	0	0	9	289
Precinct 7052 - Election Day	95	27	184	135	0	0	13	122
Precinct 7052	271	140	906	433	0	0	22	411
Precinct 7053 - Vote By Mail	117	83	542	227	0	0	27	200
Precinct 7053 - Election Day	47	19	43	70	0	0	4	66
Precinct 7053	164	102	585	297	0	0	31	266
Precinct 7054 - Vote By Mail	229	57	863	310	0	0	24	286
Precinct 7054 - Election Day	131	29	273	170	0	0	10	160
Precinct 7054	360	86	1,136	480	0	0	34	446
Precinct 7055 - Vote By Mail	192	80	732	292	0	0	20	272
Precinct 7055 - Election Day	113	20	94	150	0	0	17	133
Precinct 7055	305	100	826	442	0	0	37	405
Precinct 7056 - Vote By Mail	188	61	619	277	0	0	28	249
Precinct 7056 - Election Day	124	34	86	179	0	0	21	158
Precinct 7056	312	95	705	456	0	0	49	407
Precinct 7101 MB - Vote By Mail	84	8	147	99	0	0	7	92
Precinct 7101 MB - Election Day	5	0	0	9	0	0	4	5
Precinct 7101 MB	89	8	147	108	0	0	11	97
Precinct 7201 - Vote By Mail	243	111	789	384	0	0	30	354
Precinct 7201 - Election Day	135	33	146	195	0	0	27	168
Precinct 7201	378	144	935	579	0	0	57	522
Precinct 7202 - Vote By Mail	187	85	708	309	0	1	36	272
Precinct 7202 - Election Day	125	44	143	188	0	0	19	169
Precinct 7202	312	129	851	497	0	1	55	441
Precinct 7203 - Vote By Mail	211	73	693	321	0	0	37	284
Precinct 7203 - Election Day	139	50	186	217	0	0	28	189
Precinct 7203	350	123	879	538	0	0	65	473
Precinct 7204 - Vote By Mail	281	89	773	425	0	0	55	370
Precinct 7204 - Election Day	135	39	126	206	0	0	32	174
Precinct 7204	416	128	899	631	0	0	87	544
Precinct 7205 - Vote By Mail	251	80	724	360	0	0	29	331
Precinct 7205 - Election Day	135	49	147	203	0	0	19	184
Precinct 7205	386	129	871	563	0	0	48	515
Precinct 7206 - Vote By Mail	88	29	299	129	0	0	12	117
Precinct 7206 - Election Day	92	23	78	130	0	0	15	115
Precinct 7206	180	52	377	259	0	0	27	232
Precinct 7207 - Vote By Mail	207	97	744	333	0	0	29	304
Precinct 7207 - Election Day	137	26	123	177	0	0	14	163
Precinct 7207	344	123	867	510	0	0	43	467
Precinct 7208 - Vote By Mail	150	72	492	254	0	0	32	222
Precinct 7208 - Election Day	87	11	78	110	0	0	12	98
Precinct 7208	237	83	570	364	0	0	44	320
Precinct 7209 - Vote By Mail	228	83	595	343	0	0	32	311
Precinct 7209 - Election Day	62	14	52	82	0	0	6	76
Precinct 7209	290	97	647	425	0	0	38	387
Precinct 7301 - Vote By Mail	221	74	813	319	0	0	24	295
Precinct 7301 - Election Day	112	30	201	154	0	0	12	142
Precinct 7301	333	104	1,014	473	0	0	36	437
Precinct 7302 - Vote By Mail	212	104	713	352	0	0	36	316
Precinct 7302 - Election Day	113	25	136	153	0	0	15	138
Precinct 7302	325	129	849	505	0	0	51	454
Precinct 7303 - Vote By Mail	256	84	869	376	0	0	36	340
Precinct 7303 - Election Day	167	51	199	255	0	0	37	218
Precinct 7303	423	135	1,068	631	0	0	73	558
Precinct 7304 - Vote By Mail	257	80	803	367	0	0	30	337
Precinct 7304 - Election Day	168	53	198	239	0	0	18	221
Precinct 7304	425	133	1,001	606	0	0	48	558
Precinct 7305 - Vote By Mail	236	116	714	390	0	0	38	352
Precinct 7305 - Election Day	143	47	153	206	0	0	16	190
Precinct 7305	379	163	867	596	0	0	54	542
Precinct 7306 - Vote By Mail	213	123	801	375	0	0	39	336
Precinct 7306 - Election Day	146	39	243	222	0	0	37	185
Precinct 7306	359	162	1,044	597	0	0	76	521
Precinct 7307 - Vote By Mail	177	80	605	276	0	0	19	257
Precinct 7307 - Election Day	109	26	169	155	0	0	20	135
Precinct 7307	286	106	774	431	0	0	39	392
Precinct 7308 - Vote By Mail	175	69	520	257	0	0	13	244
Precinct 7308 - Election Day	128	29	105	175	0	0	18	157
Precinct 7308	303	98	625	432	0	0	31	401
Precinct 7309 - Vote By Mail	215	75	691	324	0	0	34	290
Precinct 7309 - Election Day	157	36	167	214	0	0	21	193
Precinct 7309	372	111	858	538	0	0	55	483
Precinct 7311 - Vote By Mail	251	61	698	336	0	0	24	312
Precinct 7311 - Election Day	177	49	208	250	0	0	24	226
Precinct 7311	428	110	906	586	0	0	48	538
Precinct 7312 - Vote By Mail	257	114	700	397	0	0	26	371
Precinct 7312 - Election Day	116	42	110	176	0	0	18	158
Precinct 7312	373	156	810	573	0	0	44	529
Precinct 7313 - Vote By Mail	260	92	819	375	0	0	23	352
Precinct 7313 - Election Day	118	34	184	181	0	0	29	152
Precinct 7313	378	126	1,003	556	0	0	52	504
Precinct 7314 - Vote By Mail	147	52	612	226	0	0	27	199
Precinct 7314 - Election Day	58	19	147	89	0	0	12	77
Precinct 7314	205	71	759	315	0	0	39	276
Precinct 7315 - Vote By Mail	136	58	570	207	0	0	13	194
Precinct 7315 - Election Day	128	35	195	181	0	0	18	163
Precinct 7315	264	93	765	388	0	0	31	357
Precinct 7316 - Vote By Mail	155	73	654	261	0	0	33	228
Precinct 7316 - Election Day	116	29	178	161	0	0	16	145
Precinct 7316	271	102	832	422	0	0	49	373
Precinct 7317 - Vote By Mail	217	109	744	350	0	0	24	326
Precinct 7317 - Election Day	122	22	146	162	0	0	18	144
Precinct 7317	339	131	890	512	0	0	42	470
Precinct 7318 - Vote By Mail	187	70	605	294	0	0	37	257
Precinct 7318 - Election Day	94	31	118	150	0	0	25	125
Precinct 7318	281	101	723	444	0	0	62	382
Precinct 7319 - Vote By Mail	225	93	861	346	0	0	28	318
Precinct 7319 - Election Day	134	48	188	208	0	0	26	182
Precinct 7319	359	141	1,049	554	0	0	54	500
Precinct 7321 - Vote By Mail	119	63	557	202	0	0	20	182
Precinct 7321 - Election Day	66	28	102	106	0	0	12	94
Precinct 7321	185	91	659	308	0	0	32	276
Precinct 7322 - Vote By Mail	178	79	742	296	0	0	39	257
Precinct 7322 - Election Day	45	5	146	56	0	0	6	50
Precinct 7322	223	84	888	352	0	0	45	307
Precinct 7323 - Vote By Mail	234	86	790	369	0	0	49	320
Precinct 7323 - Election Day	123	35	166	180	0	0	22	158
Precinct 7323	357	121	956	549	0	0	71	478
Precinct 7324 - Vote By Mail	171	59	587	260	0	0	30	230
Precinct 7324 - Election Day	85	37	150	136	0	0	14	122
Precinct 7324	256	96	737	396	0	0	44	352
Precinct 7325 - Vote By Mail	231	67	714	328	0	0	30	298
Precinct 7325 - Election Day	122	41	172	183	0	0	20	163
Precinct 7325	353	108	886	511	0	0	50	461
Precinct 7326 - Vote By Mail	204	72	685	304	0	0	28	276
Precinct 7326 - Election Day	115	39	174	187	0	0	33	154
Precinct 7326	319	111	859	491	0	0	61	430
Precinct 7327 - Vote By Mail	134	64	561	230	0	0	32	198
Precinct 7327 - Election Day	47	7	126	59	0	0	5	54
Precinct 7327	181	71	687	289	0	0	37	252
Precinct 7328 - Vote By Mail	181	97	829	334	0	0	56	278
Precinct 7328 - Election Day	53	15	173	85	0	0	17	68
Precinct 7328	234	112	1,002	419	0	0	73	346
Precinct 7329 - Vote By Mail	147	56	556	228	0	0	25	203
Precinct 7329 - Election Day	64	27	95	105	0	0	14	91
Precinct 7329	211	83	651	333	0	0	39	294
Precinct 7331 - Vote By Mail	233	88	710	363	0	0	42	321
Precinct 7331 - Election Day	108	41	160	170	0	0	21	149
Precinct 7331	341	129	870	533	0	0	63	470
Precinct 7332 - Vote By Mail	181	56	654	265	0	0	28	237
Precinct 7332 - Election Day	136	20	136	173	0	0	17	156
Precinct 7332	317	76	790	438	0	0	45	393
Precinct 7333 - Vote By Mail	266	94	822	392	0	0	32	360
Precinct 7333 - Election Day	176	39	193	241	0	0	26	215
Precinct 7333	442	133	1,015	633	0	0	58	575
Precinct 7334 - Vote By Mail	226	62	688	307	0	0	19	288
Precinct 7334 - Election Day	130	27	131	170	0	0	13	157
Precinct 7334	356	89	819	477	0	0	32	445
Precinct 7335 - Vote By Mail	248	99	788	390	0	0	43	347
Precinct 7335 - Election Day	162	33	146	217	0	1	21	195
Precinct 7335	410	132	934	607	0	1	64	542
Precinct 7336 - Vote By Mail	236	140	779	405	0	0	29	376
Precinct 7336 - Election Day	129	41	175	189	0	0	19	170
Precinct 7336	365	181	954	594	0	0	48	546
Precinct 7337 - Vote By Mail	239	104	772	387	0	0	44	343
Precinct 7337 - Election Day	109	25	125	143	0	0	9	134
Precinct 7337	348	129	897	530	0	0	53	477
Precinct 7338 - Vote By Mail	217	99	770	360	0	0	44	316
Precinct 7338 - Election Day	71	21	125	104	0	0	12	92
Precinct 7338	288	120	895	464	0	0	56	408
Precinct 7339 - Vote By Mail	199	46	605	270	0	0	25	245
Precinct 7339 - Election Day	107	34	150	149	0	0	8	141
Precinct 7339	306	80	755	419	0	0	33	386
Precinct 7341 - Vote By Mail	199	59	675	292	0	0	34	258
Precinct 7341 - Election Day	136	27	178	183	0	1	19	163
Precinct 7341	335	86	853	475	0	1	53	421
Precinct 7342 - Vote By Mail	231	74	674	326	0	0	21	305
Precinct 7342 - Election Day	187	60	230	269	0	0	22	247
Precinct 7342	418	134	904	595	0	0	43	552
Precinct 7343 - Vote By Mail	191	35	554	253	0	0	27	226
Precinct 7343 - Election Day	117	34	150	176	0	0	25	151
Precinct 7343	308	69	704	429	0	0	52	377
Precinct 7344 - Vote By Mail	265	93	863	393	0	0	35	358
Precinct 7344 - Election Day	175	36	201	238	0	0	27	211
Precinct 7344	440	129	1,064	631	0	0	62	569
Precinct 7345 - Vote By Mail	321	74	904	434	0	0	39	395
Precinct 7345 - Election Day	181	52	210	253	0	0	20	233
Precinct 7345	502	126	1,114	687	0	0	59	628
Precinct 7346 - Vote By Mail	205	57	681	288	0	0	26	262
Precinct 7346 - Election Day	151	35	208	209	0	0	23	186
Precinct 7346	356	92	889	497	0	0	49	448
Precinct 7347 - Vote By Mail	291	44	833	371	0	0	36	335
Precinct 7347 - Election Day	148	24	170	192	0	0	20	172
Precinct 7347	439	68	1,003	563	0	0	56	507
Precinct 7348 - Vote By Mail	199	56	650	279	0	0	24	255
Precinct 7348 - Election Day	118	24	193	159	0	0	17	142
Precinct 7348	317	80	843	438	0	0	41	397
Precinct 7349 - Vote By Mail	218	77	710	318	0	0	23	295
Precinct 7349 - Election Day	134	26	202	178	0	0	18	160
Precinct 7349	352	103	912	496	0	0	41	455
Precinct 7501 - Vote By Mail	153	66	456	248	0	0	29	219
Precinct 7501 - Election Day	84	26	95	127	0	0	17	110
Precinct 7501	237	92	551	375	0	0	46	329
Precinct 7502 - Vote By Mail	210	76	669	318	0	0	32	286
Precinct 7502 - Election Day	118	25	120	167	0	0	24	143
Precinct 7502	328	101	789	485	0	0	56	429
Precinct 7503 - Vote By Mail	212	51	614	286	0	0	23	263
Precinct 7503 - Election Day	108	33	148	163	0	0	22	141
Precinct 7503	320	84	762	449	0	0	45	404
Precinct 7504 - Vote By Mail	126	32	404	175	0	0	17	158
Precinct 7504 - Election Day	73	10	84	92	0	0	9	83
Precinct 7504	199	42	488	267	0	0	26	241
Precinct 7505 - Vote By Mail	290	70	729	406	0	0	46	360
Precinct 7505 - Election Day	111	25	133	143	0	0	7	136
Precinct 7505	401	95	862	549	0	0	53	496
