Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1151 MB - None	0	0	0	0	0	0	0	0
Precinct 1151 MB - None	0	0	0	0	0	0	0	0
Precinct 1151 MB	0	0	0	0	0	0	0	0
Precinct 1152/1153 - None	32	121	1,815	155	0	0	2	153
Precinct 1152/1153 - None	126	362	1,815	499	0	1	10	488
Precinct 1152/1153	158	483	1,815	654	0	1	12	641
Precinct 1154 MB - None	0	0	0	0	0	0	0	0
Precinct 1154 MB - None	0	0	0	0	0	0	0	0
Precinct 1154 MB	0	0	0	0	0	0	0	0
Precinct 7001 - None	5	53	752	59	0	0	1	58
Precinct 7001 - None	39	192	752	232	0	0	1	231
Precinct 7001	44	245	752	291	0	0	2	289
Precinct 7002 - None	10	50	659	61	0	0	1	60
Precinct 7002 - None	33	115	659	151	0	0	3	148
Precinct 7002	43	165	659	212	0	0	4	208
Precinct 7003/7004 - None	42	189	1,755	233	0	0	2	231
Precinct 7003/7004 - None	69	525	1,755	606	0	0	12	594
Precinct 7003/7004	111	714	1,755	839	0	0	14	825
Precinct 7005 - None	11	111	850	124	0	0	2	122
Precinct 7005 - None	32	247	850	280	0	0	1	279
Precinct 7005	43	358	850	404	0	0	3	401
Precinct 7006 - None	18	115	921	135	0	1	1	133
Precinct 7006 - None	40	216	921	263	0	1	6	256
Precinct 7006	58	331	921	398	0	2	7	389
Precinct 7007/7008 - None	28	235	1,821	269	0	1	5	263
Precinct 7007/7008 - None	83	518	1,821	608	0	0	7	601
Precinct 7007/7008	111	753	1,821	877	0	1	12	864
Precinct 7009 - None	14	57	874	74	0	0	3	71
Precinct 7009 - None	55	257	874	317	0	0	5	312
Precinct 7009	69	314	874	391	0	0	8	383
Precinct 7011 - None	14	72	951	87	0	0	1	86
Precinct 7011 - None	27	140	951	168	0	0	1	167
Precinct 7011	41	212	951	255	0	0	2	253
Precinct 7012 - None	35	113	1,165	149	0	0	1	148
Precinct 7012 - None	61	302	1,165	366	0	0	3	363
Precinct 7012	96	415	1,165	515	0	0	4	511
Precinct 7013 - None	17	74	1,033	93	0	0	2	91
Precinct 7013 - None	51	223	1,033	283	0	0	9	274
Precinct 7013	68	297	1,033	376	0	0	11	365
Precinct 7014/7056 - None	20	116	1,388	136	0	0	0	136
Precinct 7014/7056 - None	67	339	1,388	417	0	1	10	406
Precinct 7014/7056	87	455	1,388	553	0	1	10	542
Precinct 7015 MB - None	0	1	104	1	0	0	0	1
Precinct 7015 MB - None	7	17	104	25	0	0	1	24
Precinct 7015 MB	7	18	104	26	0	0	1	25
Precinct 7016 - None	18	56	912	75	0	0	1	74
Precinct 7016 - None	49	116	912	174	0	0	9	165
Precinct 7016	67	172	912	249	0	0	10	239
Precinct 7017 - None	12	35	781	50	0	0	3	47
Precinct 7017 - None	25	111	781	143	0	1	6	136
Precinct 7017	37	146	781	193	0	1	9	183
Precinct 7019/7018 - None	30	88	1,908	121	0	1	2	118
Precinct 7019/7018 - None	152	388	1,908	558	0	2	16	540
Precinct 7019/7018	182	476	1,908	679	0	3	18	658
Precinct 7021 - None	30	60	955	96	0	0	6	90
Precinct 7021 - None	47	157	955	212	0	0	8	204
Precinct 7021	77	217	955	308	0	0	14	294
Precinct 7022 - None	18	72	943	94	0	0	4	90
Precinct 7022 - None	45	161	943	215	0	0	9	206
Precinct 7022	63	233	943	309	0	0	13	296
Precinct 7024 - None	15	21	448	39	0	1	2	36
Precinct 7024 - None	16	18	448	34	0	0	0	34
Precinct 7024	31	39	448	73	0	1	2	70
Precinct 7025 - None	7	26	473	34	0	0	1	33
Precinct 7025 - None	19	39	473	58	0	0	0	58
Precinct 7025	26	65	473	92	0	0	1	91
Precinct 7026 - None	13	42	1,009	56	0	0	1	55
Precinct 7026 - None	82	212	1,009	303	0	1	8	294
Precinct 7026	95	254	1,009	359	0	1	9	349
Precinct 7027 - None	18	65	883	86	0	0	3	83
Precinct 7027 - None	59	163	883	230	0	0	8	222
Precinct 7027	77	228	883	316	0	0	11	305
Precinct 7028 - None	22	90	849	114	0	0	2	112
Precinct 7028 - None	43	122	849	168	0	1	2	165
Precinct 7028	65	212	849	282	0	1	4	277
Precinct 7029/7023 - None	35	104	1,812	146	0	0	7	139
Precinct 7029/7023 - None	99	275	1,812	385	0	0	11	374
Precinct 7029/7023	134	379	1,812	531	0	0	18	513
Precinct 7030 - None	14	40	787	54	0	0	0	54
Precinct 7030 - None	50	184	787	243	0	0	9	234
Precinct 7030	64	224	787	297	0	0	9	288
Precinct 7031 - None	6	31	680	37	0	0	0	37
Precinct 7031 - None	65	140	680	210	0	0	5	205
Precinct 7031	71	171	680	247	0	0	5	242
Precinct 7032 - None	18	48	876	70	0	0	4	66
Precinct 7032 - None	71	139	876	212	0	0	2	210
Precinct 7032	89	187	876	282	0	0	6	276
Precinct 7033 - None	22	63	770	88	0	0	3	85
Precinct 7033 - None	41	118	770	164	0	0	5	159
Precinct 7033	63	181	770	252	0	0	8	244
Precinct 7034 - None	19	39	954	61	0	0	3	58
Precinct 7034 - None	40	73	954	119	0	0	6	113
Precinct 7034	59	112	954	180	0	0	9	171
Precinct 7035 - None	13	31	681	46	0	0	2	44
Precinct 7035 - None	31	146	681	181	0	0	4	177
Precinct 7035	44	177	681	227	0	0	6	221
Precinct 7037/7036 - None	25	50	1,676	80	0	1	4	75
Precinct 7037/7036 - None	76	184	1,676	268	0	0	8	260
Precinct 7037/7036	101	234	1,676	348	0	1	12	335
Precinct 7038 - None	18	28	924	49	0	0	3	46
Precinct 7038 - None	62	178	924	244	0	0	4	240
Precinct 7038	80	206	924	293	0	0	7	286
Precinct 7039 - None	16	65	830	84	0	0	3	81
Precinct 7039 - None	47	144	830	197	0	0	6	191
Precinct 7039	63	209	830	281	0	0	9	272
Precinct 7041 MB - None	0	0	60	0	0	0	0	0
Precinct 7041 MB - None	4	9	60	13	0	0	0	13
Precinct 7041 MB	4	9	60	13	0	0	0	13
Precinct 7042/7046 - None	24	64	1,069	92	0	0	4	88
Precinct 7042/7046 - None	67	195	1,069	266	0	0	4	262
Precinct 7042/7046	91	259	1,069	358	0	0	8	350
Precinct 7043 - None	16	44	961	61	0	0	1	60
Precinct 7043 - None	54	170	961	228	0	0	4	224
Precinct 7043	70	214	961	289	0	0	5	284
Precinct 7044 - None	15	27	844	42	0	0	0	42
Precinct 7044 - None	45	68	844	115	0	0	2	113
Precinct 7044	60	95	844	157	0	0	2	155
Precinct 7045 - None	9	39	783	49	0	0	1	48
Precinct 7045 - None	55	176	783	243	0	0	12	231
Precinct 7045	64	215	783	292	0	0	13	279
Precinct 7047/7051 - None	19	79	1,727	102	0	0	4	98
Precinct 7047/7051 - None	147	341	1,727	509	0	1	20	488
Precinct 7047/7051	166	420	1,727	611	0	1	24	586
Precinct 7048 - None	13	40	870	53	0	0	0	53
Precinct 7048 - None	63	142	870	209	0	0	4	205
Precinct 7048	76	182	870	262	0	0	4	258
Precinct 7049 - None	20	46	815	68	0	0	2	66
Precinct 7049 - None	51	139	815	200	0	0	10	190
Precinct 7049	71	185	815	268	0	0	12	256
Precinct 7052 - None	15	68	878	87	0	0	4	83
Precinct 7052 - None	37	204	878	247	0	0	6	241
Precinct 7052	52	272	878	334	0	0	10	324
Precinct 7053 - None	9	29	568	38	0	0	0	38
Precinct 7053 - None	28	112	568	146	0	0	6	140
Precinct 7053	37	141	568	184	0	0	6	178
Precinct 7054 - None	26	57	1,111	87	0	0	4	83
Precinct 7054 - None	62	176	1,111	243	0	0	5	238
Precinct 7054	88	233	1,111	330	0	0	9	321
Precinct 7055 - None	4	33	799	37	0	0	0	37
Precinct 7055 - None	44	181	799	228	0	0	3	225
Precinct 7055	48	214	799	265	0	0	3	262
Precinct 7101 MB - None	0	1	152	1	0	0	0	1
Precinct 7101 MB - None	11	65	152	77	0	0	1	76
Precinct 7101 MB	11	66	152	78	0	0	1	77
Precinct 7202/7201 - None	23	130	1,747	156	0	0	3	153
Precinct 7202/7201 - None	69	402	1,747	485	0	0	14	471
Precinct 7202/7201	92	532	1,747	641	0	0	17	624
Precinct 7203 - None	15	86	867	103	0	0	2	101
Precinct 7203 - None	40	156	867	203	0	0	7	196
Precinct 7203	55	242	867	306	0	0	9	297
Precinct 7204 - None	10	87	890	100	0	0	3	97
Precinct 7204 - None	38	253	890	296	0	0	5	291
Precinct 7204	48	340	890	396	0	0	8	388
Precinct 7205 - None	21	87	862	108	0	0	0	108
Precinct 7205 - None	29	230	862	269	0	0	10	259
Precinct 7205	50	317	862	377	0	0	10	367
Precinct 7207/7209 - None	27	95	1,483	126	0	0	4	122
Precinct 7207/7209 - None	76	460	1,483	552	0	1	15	536
Precinct 7207/7209	103	555	1,483	678	0	1	19	658
Precinct 7208 - None	7	38	560	48	0	0	3	45
Precinct 7208 - None	31	123	560	159	0	0	5	154
Precinct 7208	38	161	560	207	0	0	8	199
Precinct 7301/7304 - None	37	156	1,993	200	0	0	7	193
Precinct 7301/7304 - None	126	412	1,993	554	0	0	16	538
Precinct 7301/7304	163	568	1,993	754	0	0	23	731
Precinct 7302 - None	20	76	838	98	0	1	1	96
Precinct 7302 - None	69	236	838	312	0	0	7	305
Precinct 7302	89	312	838	410	0	1	8	401
Precinct 7305/7307 - None	28	190	1,633	223	0	0	5	218
Precinct 7305/7307 - None	90	390	1,633	493	0	0	13	480
Precinct 7305/7307	118	580	1,633	716	0	0	18	698
Precinct 7306/7303 - None	42	157	2,083	208	0	0	9	199
Precinct 7306/7303 - None	118	401	2,083	532	0	0	13	519
Precinct 7306/7303	160	558	2,083	740	0	0	22	718
Precinct 7308 - None	13	82	614	98	0	0	3	95
Precinct 7308 - None	26	148	614	180	0	0	6	174
Precinct 7308	39	230	614	278	0	0	9	269
Precinct 7311 - None	20	103	866	124	0	0	1	123
Precinct 7311 - None	39	204	866	247	0	0	4	243
Precinct 7311	59	307	866	371	0	0	5	366
Precinct 7312 - None	17	71	801	91	0	0	3	88
Precinct 7312 - None	25	255	801	289	0	1	8	280
Precinct 7312	42	326	801	380	0	1	11	368
Precinct 7314/7313 - None	32	100	1,749	142	0	0	10	132
Precinct 7314/7313 - None	98	383	1,749	501	0	0	20	481
Precinct 7314/7313	130	483	1,749	643	0	0	30	613
Precinct 7315/7316 - None	35	136	1,584	175	0	0	4	171
Precinct 7315/7316 - None	91	256	1,584	360	0	0	13	347
Precinct 7315/7316	126	392	1,584	535	0	0	17	518
Precinct 7317 - None	20	60	875	83	0	0	3	80
Precinct 7317 - None	63	233	875	301	0	0	5	296
Precinct 7317	83	293	875	384	0	0	8	376
Precinct 7318/7309 - None	24	115	1,567	142	0	1	2	139
Precinct 7318/7309 - None	98	326	1,567	433	0	0	9	424
Precinct 7318/7309	122	441	1,567	575	0	1	11	563
Precinct 7321/7322 - None	26	56	1,533	86	0	0	4	82
Precinct 7321/7322 - None	132	306	1,533	456	0	1	17	438
Precinct 7321/7322	158	362	1,533	542	0	1	21	520
Precinct 7323/7319 - None	40	145	1,967	190	0	0	5	185
Precinct 7323/7319 - None	75	406	1,967	498	0	1	16	481
Precinct 7323/7319	115	551	1,967	688	0	1	21	666
Precinct 7325/7324 - None	25	117	1,588	145	0	0	3	142
Precinct 7325/7324 - None	81	330	1,588	427	0	0	16	411
Precinct 7325/7324	106	447	1,588	572	0	0	19	553
Precinct 7326/7337 - None	25	133	1,709	164	0	0	6	158
Precinct 7326/7337 - None	104	402	1,709	527	0	1	20	506
Precinct 7326/7337	129	535	1,709	691	0	1	26	664
Precinct 7327 - None	8	26	668	40	0	0	6	34
Precinct 7327 - None	45	164	668	217	0	1	7	209
Precinct 7327	53	190	668	257	0	1	13	243
Precinct 7328 - None	10	29	985	42	0	0	3	39
Precinct 7328 - None	80	236	985	328	0	0	12	316
Precinct 7328	90	265	985	370	0	0	15	355
Precinct 7329 - None	12	39	638	52	0	0	1	51
Precinct 7329 - None	37	147	638	196	0	0	12	184
Precinct 7329	49	186	638	248	0	0	13	235
Precinct 7331 - None	29	84	850	113	0	0	0	113
Precinct 7331 - None	51	242	850	302	0	0	9	293
Precinct 7331	80	326	850	415	0	0	9	406
Precinct 7332/7334 - None	42	134	1,601	185	0	0	9	176
Precinct 7332/7334 - None	88	343	1,601	441	0	1	9	431
Precinct 7332/7334	130	477	1,601	626	0	1	18	607
Precinct 7333/7335 - None	40	144	1,930	190	0	0	6	184
Precinct 7333/7335 - None	104	426	1,930	541	0	0	11	530
Precinct 7333/7335	144	570	1,930	731	0	0	17	714
Precinct 7336/7345 - None	49	164	2,021	214	0	0	1	213
Precinct 7336/7345 - None	119	429	2,021	559	0	0	11	548
Precinct 7336/7345	168	593	2,021	773	0	0	12	761
Precinct 7338/7349 - None	38	106	1,783	150	0	0	6	144
Precinct 7338/7349 - None	120	402	1,783	543	0	0	21	522
Precinct 7338/7349	158	508	1,783	693	0	0	27	666
Precinct 7339/7341 - None	33	123	1,588	158	0	0	2	156
Precinct 7339/7341 - None	105	300	1,588	412	0	0	7	405
Precinct 7339/7341	138	423	1,588	570	0	0	9	561
Precinct 7342 - None	29	124	909	158	0	0	5	153
Precinct 7342 - None	43	186	909	234	0	0	5	229
Precinct 7342	72	310	909	392	0	0	10	382
Precinct 7343 - None	20	66	706	89	0	0	3	86
Precinct 7343 - None	36	103	706	144	0	0	5	139
Precinct 7343	56	169	706	233	0	0	8	225
Precinct 7344 - None	24	89	1,052	113	0	0	0	113
Precinct 7344 - None	67	219	1,052	290	0	0	4	286
Precinct 7344	91	308	1,052	403	0	0	4	399
Precinct 7346 - None	17	71	879	88	0	0	0	88
Precinct 7346 - None	43	118	879	170	0	0	9	161
Precinct 7346	60	189	879	258	0	0	9	249
Precinct 7348/7347 - None	30	117	1,826	152	0	0	5	147
Precinct 7348/7347 - None	103	320	1,826	433	0	0	10	423
Precinct 7348/7347	133	437	1,826	585	0	0	15	570
Precinct 7502 - None	14	56	779	70	0	0	0	70
Precinct 7502 - None	36	198	779	247	0	1	12	234
Precinct 7502	50	254	779	317	0	1	12	304
Precinct 7503 - None	15	61	725	79	0	0	3	76
Precinct 7503 - None	39	165	725	204	0	0	0	204
Precinct 7503	54	226	725	283	0	0	3	280
Precinct 7504/7501 - None	18	100	1,019	121	0	0	3	118
Precinct 7504/7501 - None	51	247	1,019	308	0	2	8	298
Precinct 7504/7501	69	347	1,019	429	0	2	11	416
Precinct 7505 - None	11	88	851	101	0	0	2	99
Precinct 7505 - None	50	302	851	363	0	0	11	352
Precinct 7505	61	390	851	464	0	0	13	451
Precinct 7506/7507 - None	40	143	1,913	188	0	0	5	183
Precinct 7506/7507 - None	111	390	1,913	516	0	1	14	501
Precinct 7506/7507	151	533	1,913	704	0	1	19	684
Precinct 7508 - None	19	73	720	96	0	0	4	92
Precinct 7508 - None	64	213	720	288	0	0	11	277
Precinct 7508	83	286	720	384	0	0	15	369
Precinct 7509/7511 - None	25	100	914	128	0	0	3	125
Precinct 7509/7511 - None	57	227	914	287	0	0	3	284
Precinct 7509/7511	82	327	914	415	0	0	6	409
Precinct 7512 - None	17	54	588	78	0	0	7	71
Precinct 7512 - None	47	157	588	208	0	0	4	204
Precinct 7512	64	211	588	286	0	0	11	275
Precinct 7513 - None	22	72	784	101	0	0	7	94
Precinct 7513 - None	54	134	784	193	0	0	5	188
Precinct 7513	76	206	784	294	0	0	12	282
Precinct 7514 - None	15	66	901	87	0	0	6	81
Precinct 7514 - None	71	149	901	235	0	0	15	220
Precinct 7514	86	215	901	322	0	0	21	301
Precinct 7515 - None	18	77	852	97	0	0	2	95
Precinct 7515 - None	41	194	852	242	0	0	7	235
Precinct 7515	59	271	852	339	0	0	9	330
Precinct 7516 - None	23	86	906	111	0	0	2	109
Precinct 7516 - None	79	270	906	359	0	0	10	349
Precinct 7516	102	356	906	470	0	0	12	458
Precinct 7518/7517 - None	48	277	1,754	329	0	1	3	325
Precinct 7518/7517 - None	74	477	1,754	563	0	0	12	551
Precinct 7518/7517	122	754	1,754	892	0	1	15	876
Precinct 7519 - None	18	95	709	116	0	0	3	113
Precinct 7519 - None	33	167	709	204	0	0	4	200
Precinct 7519	51	262	709	320	0	0	7	313
Precinct 7521 - None	19	112	761	136	0	0	5	131
Precinct 7521 - None	24	219	761	248	0	0	5	243
Precinct 7521	43	331	761	384	0	0	10	374
Precinct 7522/7523 - None	44	241	1,464	290	0	0	5	285
Precinct 7522/7523 - None	49	367	1,464	424	0	0	8	416
Precinct 7522/7523	93	608	1,464	714	0	0	13	701
Precinct 7524 - None	15	80	606	97	0	0	2	95
Precinct 7524 - None	39	118	606	165	0	0	8	157
Precinct 7524	54	198	606	262	0	0	10	252
Precinct 7525 - None	16	79	762	97	0	0	2	95
Precinct 7525 - None	40	145	762	191	0	0	6	185
Precinct 7525	56	224	762	288	0	0	8	280
Precinct 7526 - None	18	100	974	125	0	0	7	118
Precinct 7526 - None	47	238	974	297	0	0	12	285
Precinct 7526	65	338	974	422	0	0	19	403
Precinct 7527/7528 - None	14	103	689	123	0	0	6	117
Precinct 7527/7528 - None	34	167	689	212	0	0	11	201
Precinct 7527/7528	48	270	689	335	0	0	17	318
Precinct 7529 - None	29	138	906	172	0	0	5	167
Precinct 7529 - None	50	231	906	295	0	2	12	281
Precinct 7529	79	369	906	467	0	2	17	448
Precinct 7531 - None	19	94	839	116	0	0	3	113
Precinct 7531 - None	26	242	839	275	0	0	7	268
Precinct 7531	45	336	839	391	0	0	10	381
Precinct 7532 - None	24	88	792	114	0	0	2	112
Precinct 7532 - None	47	172	792	222	0	0	3	219
Precinct 7532	71	260	792	336	0	0	5	331
Precinct 7533 - None	34	165	936	202	0	0	3	199
Precinct 7533 - None	37	233	936	275	0	0	5	270
Precinct 7533	71	398	936	477	0	0	8	469
Precinct 7534 - None	19	129	881	153	0	0	5	148
Precinct 7534 - None	32	196	881	237	0	0	9	228
Precinct 7534	51	325	881	390	0	0	14	376
Precinct 7536/7535 - None	41	269	1,594	319	0	0	9	310
Precinct 7536/7535 - None	63	419	1,594	496	0	1	13	482
Precinct 7536/7535	104	688	1,594	815	0	1	22	792
Precinct 7537/7538 - None	41	254	1,472	302	0	0	7	295
Precinct 7537/7538 - None	50	380	1,472	438	0	0	8	430
Precinct 7537/7538	91	634	1,472	740	0	0	15	725
Precinct 7539 - None	26	198	906	233	0	1	8	224
Precinct 7539 - None	36	238	906	279	0	0	5	274
Precinct 7539	62	436	906	512	0	1	13	498
Precinct 7541 - None	26	109	769	136	0	0	1	135
Precinct 7541 - None	39	204	769	248	0	1	4	243
Precinct 7541	65	313	769	384	0	1	5	378
Precinct 7543/7542 - None	44	201	1,718	252	0	0	7	245
Precinct 7543/7542 - None	89	447	1,718	549	0	0	13	536
Precinct 7543/7542	133	648	1,718	801	0	0	20	781
Precinct 7544 - None	29	118	892	152	0	0	5	147
Precinct 7544 - None	42	233	892	283	0	0	8	275
Precinct 7544	71	351	892	435	0	0	13	422
Precinct 7545 - None	26	110	877	139	0	0	3	136
Precinct 7545 - None	38	237	877	277	0	0	2	275
Precinct 7545	64	347	877	416	0	0	5	411
Precinct 7546/7547 - None	45	286	1,900	340	0	1	8	331
Precinct 7546/7547 - None	73	584	1,900	672	0	0	15	657
Precinct 7546/7547	118	870	1,900	1,012	0	1	23	988
Precinct 7548 - None	36	157	1,027	197	0	0	4	193
Precinct 7548 - None	48	267	1,027	322	0	0	7	315
Precinct 7548	84	424	1,027	519	0	0	11	508
Precinct 7549 - None	14	116	799	135	0	0	5	130
Precinct 7549 - None	40	244	799	285	0	0	1	284
Precinct 7549	54	360	799	420	0	0	6	414
Precinct 7552 - None	19	113	685	136	0	0	4	132
Precinct 7552 - None	21	189	685	213	0	0	3	210
Precinct 7552	40	302	685	349	0	0	7	342
Precinct 7553 MB - None	0	1	182	1	0	0	0	1
Precinct 7553 MB - None	7	70	182	81	0	0	4	77
Precinct 7553 MB	7	71	182	82	0	0	4	78
Precinct 7554 - None	19	114	795	135	0	0	2	133
Precinct 7554 - None	37	268	795	313	0	0	8	305
Precinct 7554	56	382	795	448	0	0	10	438
Precinct 7555/7551 - None	29	304	1,584	340	0	0	7	333
Precinct 7555/7551 - None	57	499	1,584	565	0	0	9	556
Precinct 7555/7551	86	803	1,584	905	0	0	16	889
Precinct 7556/7557 - None	13	126	958	147	0	0	8	139
Precinct 7556/7557 - None	42	352	958	400	0	1	5	394
Precinct 7556/7557	55	478	958	547	0	1	13	533
Precinct 7601 - None	33	42	677	81	0	0	6	75
Precinct 7601 - None	45	100	677	150	0	1	4	145
Precinct 7601	78	142	677	231	0	1	10	220
Precinct 7602/7603 - None	37	131	1,659	174	0	0	6	168
Precinct 7602/7603 - None	88	281	1,659	381	0	1	11	369
Precinct 7602/7603	125	412	1,659	555	0	1	17	537
Precinct 7605/7609 - None	25	86	1,508	115	0	1	3	111
Precinct 7605/7609 - None	118	305	1,508	444	0	0	21	423
Precinct 7605/7609	143	391	1,508	559	0	1	24	534
Precinct 7606 - None	24	50	887	75	0	0	1	74
Precinct 7606 - None	50	123	887	179	0	0	6	173
Precinct 7606	74	173	887	254	0	0	7	247
Precinct 7607 - None	20	65	900	86	0	0	1	85
Precinct 7607 - None	71	156	900	236	0	0	9	227
Precinct 7607	91	221	900	322	0	0	10	312
Precinct 7608/7604 - None	29	70	1,300	102	0	0	3	99
Precinct 7608/7604 - None	80	188	1,300	278	0	0	10	268
Precinct 7608/7604	109	258	1,300	380	0	0	13	367
Precinct 7611 - None	21	41	763	65	0	0	3	62
Precinct 7611 - None	73	98	763	189	0	0	18	171
Precinct 7611	94	139	763	254	0	0	21	233
Precinct 7613/7612 - None	37	95	1,421	139	0	0	7	132
Precinct 7613/7612 - None	97	267	1,421	374	0	1	9	364
Precinct 7613/7612	134	362	1,421	513	0	1	16	496
Precinct 7614 - None	30	50	932	83	0	0	3	80
