Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1154 MB - Vote By Mail	0	0	0	0	0	0	0	0
Precinct 1154 MB	0	0	0	0	0	0	0	0
Precinct 7001 - Election Day	53	5	752	59	0	0	1	58
Precinct 7001 - Vote By Mail	190	37	752	232	0	0	5	227
Precinct 7001	243	42	752	291	0	0	6	285
Precinct 7002 - Election Day	54	5	659	61	0	0	2	59
Precinct 7002 - Vote By Mail	112	32	659	151	0	0	7	144
Precinct 7002	166	37	659	212	0	0	9	203
Precinct 7003/7004 - Election Day	182	40	1,755	233	0	0	11	222
Precinct 7003/7004 - Vote By Mail	479	88	1,755	606	0	0	39	567
Precinct 7003/7004	661	128	1,755	839	0	0	50	789
Precinct 7005 - Election Day	109	12	850	124	0	0	3	121
Precinct 7005 - Vote By Mail	225	38	850	280	0	0	17	263
Precinct 7005	334	50	850	404	0	0	20	384
Precinct 7006 - Election Day	103	26	921	135	0	0	6	129
Precinct 7006 - Vote By Mail	211	34	921	263	0	0	18	245
Precinct 7006	314	60	921	398	0	0	24	374
Precinct 7007/7008 - Election Day	218	35	1,821	269	0	0	16	253
Precinct 7007/7008 - Vote By Mail	458	116	1,821	608	0	0	34	574
Precinct 7007/7008	676	151	1,821	877	0	0	50	827
Precinct 7009 - Election Day	54	14	874	74	0	0	6	68
Precinct 7009 - Vote By Mail	260	40	874	317	0	0	17	300
Precinct 7009	314	54	874	391	0	0	23	368
Precinct 7011 - Election Day	72	10	951	87	0	0	5	82
Precinct 7011 - Vote By Mail	127	29	951	168	0	0	12	156
Precinct 7011	199	39	951	255	0	0	17	238
Precinct 7012 - Election Day	110	30	1,165	149	0	0	9	140
Precinct 7012 - Vote By Mail	286	61	1,165	366	0	0	19	347
Precinct 7012	396	91	1,165	515	0	0	28	487
Precinct 7013 - Election Day	71	14	1,033	93	0	0	8	85
Precinct 7013 - Vote By Mail	235	31	1,033	283	0	0	17	266
Precinct 7013	306	45	1,033	376	0	0	25	351
Precinct 7014/7056 - Election Day	122	9	1,388	136	0	0	5	131
Precinct 7014/7056 - Vote By Mail	342	51	1,388	417	0	1	23	393
Precinct 7014/7056	464	60	1,388	553	0	1	28	524
Precinct 7015 MB - Election Day	1	0	104	1	0	0	0	1
Precinct 7015 MB - Vote By Mail	15	9	104	25	0	0	1	24
Precinct 7015 MB	16	9	104	26	0	0	1	25
Precinct 7016 - Election Day	55	16	912	75	0	0	4	71
Precinct 7016 - Vote By Mail	111	53	912	174	0	0	10	164
Precinct 7016	166	69	912	249	0	0	14	235
Precinct 7017 - Election Day	33	8	781	50	0	0	9	41
Precinct 7017 - Vote By Mail	111	25	781	143	0	0	7	136
Precinct 7017	144	33	781	193	0	0	16	177
Precinct 7019/7018 - Election Day	88	28	1,908	121	0	0	5	116
Precinct 7019/7018 - Vote By Mail	367	161	1,908	558	0	0	30	528
Precinct 7019/7018	455	189	1,908	679	0	0	35	644
Precinct 7021 - Election Day	76	13	955	96	0	0	7	89
Precinct 7021 - Vote By Mail	137	59	955	212	0	0	16	196
Precinct 7021	213	72	955	308	0	0	23	285
Precinct 7022 - Election Day	65	23	943	94	0	0	6	88
Precinct 7022 - Vote By Mail	137	64	943	215	0	0	14	201
Precinct 7022	202	87	943	309	0	0	20	289
Precinct 7024 - Election Day	26	11	448	39	0	0	2	37
Precinct 7024 - Vote By Mail	22	10	448	34	0	0	2	32
Precinct 7024	48	21	448	73	0	0	4	69
Precinct 7025 - Election Day	19	13	473	34	0	0	2	32
Precinct 7025 - Vote By Mail	40	13	473	58	0	0	5	53
Precinct 7025	59	26	473	92	0	0	7	85
Precinct 7026 - Election Day	38	13	1,009	56	0	0	5	51
Precinct 7026 - Vote By Mail	176	103	1,009	303	0	0	24	279
Precinct 7026	214	116	1,009	359	0	0	29	330
Precinct 7027 - Election Day	65	18	883	86	0	0	3	83
Precinct 7027 - Vote By Mail	153	61	883	230	0	0	16	214
Precinct 7027	218	79	883	316	0	0	19	297
Precinct 7028 - Election Day	84	24	849	114	0	0	6	108
Precinct 7028 - Vote By Mail	128	31	849	168	0	1	8	159
Precinct 7028	212	55	849	282	0	1	14	267
Precinct 7029/7023 - Election Day	105	30	1,812	146	0	0	11	135
Precinct 7029/7023 - Vote By Mail	277	89	1,812	385	0	1	18	366
Precinct 7029/7023	382	119	1,812	531	0	1	29	501
Precinct 7030 - Election Day	30	21	787	54	0	0	3	51
Precinct 7030 - Vote By Mail	151	76	787	243	0	0	16	227
Precinct 7030	181	97	787	297	0	0	19	278
Precinct 7031 - Election Day	32	5	680	37	0	0	0	37
Precinct 7031 - Vote By Mail	126	62	680	210	0	0	22	188
Precinct 7031	158	67	680	247	0	0	22	225
Precinct 7032 - Election Day	40	26	876	70	0	0	4	66
Precinct 7032 - Vote By Mail	144	57	876	212	0	0	11	201
Precinct 7032	184	83	876	282	0	0	15	267
Precinct 7033 - Election Day	59	23	770	88	0	0	6	82
Precinct 7033 - Vote By Mail	115	38	770	164	0	0	11	153
Precinct 7033	174	61	770	252	0	0	17	235
Precinct 7034 - Election Day	31	27	954	61	0	0	3	58
Precinct 7034 - Vote By Mail	72	39	954	119	0	0	8	111
Precinct 7034	103	66	954	180	0	0	11	169
Precinct 7035 - Election Day	30	14	681	46	0	0	2	44
Precinct 7035 - Vote By Mail	133	39	681	181	0	1	8	172
Precinct 7035	163	53	681	227	0	1	10	216
Precinct 7037/7036 - Election Day	45	28	1,676	80	0	0	7	73
Precinct 7037/7036 - Vote By Mail	171	80	1,676	268	0	0	17	251
Precinct 7037/7036	216	108	1,676	348	0	0	24	324
Precinct 7038 - Election Day	33	14	924	49	0	0	2	47
Precinct 7038 - Vote By Mail	151	77	924	244	0	0	16	228
Precinct 7038	184	91	924	293	0	0	18	275
Precinct 7039 - Election Day	55	26	830	84	0	0	3	81
Precinct 7039 - Vote By Mail	130	55	830	197	0	0	12	185
Precinct 7039	185	81	830	281	0	0	15	266
Precinct 7041 MB - Election Day	0	0	60	0	0	0	0	0
Precinct 7041 MB - Vote By Mail	12	1	60	13	0	0	0	13
Precinct 7041 MB	12	1	60	13	0	0	0	13
Precinct 7042/7046 - Election Day	64	24	1,069	92	0	0	4	88
Precinct 7042/7046 - Vote By Mail	176	70	1,069	266	0	0	20	246
Precinct 7042/7046	240	94	1,069	358	0	0	24	334
Precinct 7043 - Election Day	46	13	961	61	0	0	2	59
Precinct 7043 - Vote By Mail	166	49	961	228	0	0	13	215
Precinct 7043	212	62	961	289	0	0	15	274
Precinct 7044 - Election Day	28	10	844	42	0	0	4	38
Precinct 7044 - Vote By Mail	63	45	844	115	0	0	7	108
Precinct 7044	91	55	844	157	0	0	11	146
Precinct 7045 - Election Day	29	17	783	49	0	0	3	46
Precinct 7045 - Vote By Mail	158	69	783	243	0	0	16	227
Precinct 7045	187	86	783	292	0	0	19	273
Precinct 7047/7051 - Election Day	75	19	1,727	102	0	0	8	94
Precinct 7047/7051 - Vote By Mail	276	197	1,727	509	0	0	36	473
Precinct 7047/7051	351	216	1,727	611	0	0	44	567
Precinct 7048 - Election Day	26	24	870	53	0	0	3	50
Precinct 7048 - Vote By Mail	129	70	870	209	0	0	10	199
Precinct 7048	155	94	870	262	0	0	13	249
Precinct 7049 - Election Day	48	15	815	68	0	0	5	63
Precinct 7049 - Vote By Mail	112	73	815	200	0	0	15	185
Precinct 7049	160	88	815	268	0	0	20	248
Precinct 7052 - Election Day	69	12	878	87	0	0	6	81
Precinct 7052 - Vote By Mail	161	72	878	247	0	0	14	233
Precinct 7052	230	84	878	334	0	0	20	314
Precinct 7053 - Election Day	26	10	568	38	0	0	2	36
Precinct 7053 - Vote By Mail	112	20	568	146	0	0	14	132
Precinct 7053	138	30	568	184	0	0	16	168
Precinct 7054 - Election Day	56	21	1,111	87	0	0	10	77
Precinct 7054 - Vote By Mail	180	49	1,111	243	0	0	14	229
Precinct 7054	236	70	1,111	330	0	0	24	306
Precinct 7055 - Election Day	28	6	799	37	0	0	3	34
Precinct 7055 - Vote By Mail	165	50	799	228	0	0	13	215
Precinct 7055	193	56	799	265	0	0	16	249
Precinct 7101 MB - Election Day	1	0	152	1	0	0	0	1
Precinct 7101 MB - Vote By Mail	64	8	152	77	0	1	4	72
Precinct 7101 MB	65	8	152	78	0	1	4	73
Precinct 7202/7201 - Election Day	119	27	1,747	156	0	0	10	146
Precinct 7202/7201 - Vote By Mail	349	99	1,747	485	0	0	37	448
Precinct 7202/7201	468	126	1,747	641	0	0	47	594
Precinct 7203 - Election Day	74	23	867	103	0	0	6	97
Precinct 7203 - Vote By Mail	149	34	867	203	0	0	20	183
Precinct 7203	223	57	867	306	0	0	26	280
Precinct 7204 - Election Day	74	17	890	100	0	0	9	91
Precinct 7204 - Vote By Mail	230	50	890	296	0	1	15	280
Precinct 7204	304	67	890	396	0	1	24	371
Precinct 7205 - Election Day	80	23	862	108	0	0	5	103
Precinct 7205 - Vote By Mail	186	64	862	269	0	0	19	250
Precinct 7205	266	87	862	377	0	0	24	353
Precinct 7207/7209 - Election Day	102	18	1,483	126	0	0	6	120
Precinct 7207/7209 - Vote By Mail	425	96	1,483	552	0	0	31	521
Precinct 7207/7209	527	114	1,483	678	0	0	37	641
Precinct 7208 - Election Day	36	6	560	48	0	0	6	42
Precinct 7208 - Vote By Mail	116	36	560	159	0	0	7	152
Precinct 7208	152	42	560	207	0	0	13	194
Precinct 7301/7304 - Election Day	156	30	1,993	200	0	0	14	186
Precinct 7301/7304 - Vote By Mail	385	134	1,993	554	0	0	35	519
Precinct 7301/7304	541	164	1,993	754	0	0	49	705
Precinct 7302 - Election Day	78	13	838	98	0	0	7	91
Precinct 7302 - Vote By Mail	229	64	838	312	0	0	19	293
Precinct 7302	307	77	838	410	0	0	26	384
Precinct 7305/7307 - Election Day	173	44	1,633	223	0	0	6	217
Precinct 7305/7307 - Vote By Mail	341	121	1,633	493	0	0	31	462
Precinct 7305/7307	514	165	1,633	716	0	0	37	679
Precinct 7306/7303 - Election Day	165	31	2,083	208	0	0	12	196
Precinct 7306/7303 - Vote By Mail	376	124	2,083	532	0	1	31	500
Precinct 7306/7303	541	155	2,083	740	0	1	43	696
Precinct 7308 - Election Day	80	14	614	98	0	0	4	94
Precinct 7308 - Vote By Mail	118	56	614	180	0	0	6	174
Precinct 7308	198	70	614	278	0	0	10	268
Precinct 7311 - Election Day	102	15	866	124	0	0	7	117
Precinct 7311 - Vote By Mail	187	48	866	247	0	0	12	235
Precinct 7311	289	63	866	371	0	0	19	352
Precinct 7312 - Election Day	65	18	801	91	0	0	8	83
Precinct 7312 - Vote By Mail	200	64	801	289	0	0	25	264
Precinct 7312	265	82	801	380	0	0	33	347
Precinct 7314/7313 - Election Day	106	20	1,749	142	0	0	16	126
Precinct 7314/7313 - Vote By Mail	343	90	1,749	501	0	0	68	433
Precinct 7314/7313	449	110	1,749	643	0	0	84	559
Precinct 7315/7316 - Election Day	139	24	1,584	175	0	0	12	163
Precinct 7315/7316 - Vote By Mail	252	85	1,584	360	0	0	23	337
Precinct 7315/7316	391	109	1,584	535	0	0	35	500
Precinct 7317 - Election Day	67	10	875	83	0	0	6	77
Precinct 7317 - Vote By Mail	221	57	875	301	0	0	23	278
Precinct 7317	288	67	875	384	0	0	29	355
Precinct 7318/7309 - Election Day	94	36	1,567	142	0	0	12	130
Precinct 7318/7309 - Vote By Mail	299	94	1,567	433	0	1	39	393
Precinct 7318/7309	393	130	1,567	575	0	1	51	523
Precinct 7321/7322 - Election Day	64	16	1,533	86	0	0	6	80
Precinct 7321/7322 - Vote By Mail	286	117	1,533	456	0	0	53	403
Precinct 7321/7322	350	133	1,533	542	0	0	59	483
Precinct 7323/7319 - Election Day	151	32	1,967	190	0	0	7	183
Precinct 7323/7319 - Vote By Mail	362	97	1,967	498	0	0	39	459
Precinct 7323/7319	513	129	1,967	688	0	0	46	642
Precinct 7325/7324 - Election Day	108	33	1,588	145	0	0	4	141
Precinct 7325/7324 - Vote By Mail	308	85	1,588	427	0	0	34	393
Precinct 7325/7324	416	118	1,588	572	0	0	38	534
Precinct 7326/7337 - Election Day	121	33	1,709	164	0	0	10	154
Precinct 7326/7337 - Vote By Mail	373	119	1,709	527	0	1	34	492
Precinct 7326/7337	494	152	1,709	691	0	1	44	646
Precinct 7327 - Election Day	28	6	668	40	0	0	6	34
Precinct 7327 - Vote By Mail	118	65	668	217	0	0	34	183
Precinct 7327	146	71	668	257	0	0	40	217
Precinct 7328 - Election Day	30	8	985	42	0	0	4	38
Precinct 7328 - Vote By Mail	210	71	985	328	0	0	47	281
Precinct 7328	240	79	985	370	0	0	51	319
Precinct 7329 - Election Day	33	14	638	52	0	0	5	47
Precinct 7329 - Vote By Mail	131	48	638	196	0	0	17	179
Precinct 7329	164	62	638	248	0	0	22	226
Precinct 7331 - Election Day	84	25	850	113	0	0	4	109
Precinct 7331 - Vote By Mail	214	62	850	302	0	0	26	276
Precinct 7331	298	87	850	415	0	0	30	385
Precinct 7332/7334 - Election Day	144	30	1,601	185	0	0	11	174
Precinct 7332/7334 - Vote By Mail	338	77	1,601	441	0	0	26	415
Precinct 7332/7334	482	107	1,601	626	0	0	37	589
Precinct 7333/7335 - Election Day	154	28	1,930	190	0	0	8	182
Precinct 7333/7335 - Vote By Mail	397	113	1,930	541	0	0	31	510
Precinct 7333/7335	551	141	1,930	731	0	0	39	692
Precinct 7336/7345 - Election Day	173	36	2,021	214	0	0	5	209
Precinct 7336/7345 - Vote By Mail	410	125	2,021	559	0	0	24	535
Precinct 7336/7345	583	161	2,021	773	0	0	29	744
Precinct 7338/7349 - Election Day	115	21	1,783	150	0	0	14	136
Precinct 7338/7349 - Vote By Mail	362	124	1,783	543	0	1	56	486
Precinct 7338/7349	477	145	1,783	693	0	1	70	622
Precinct 7339/7341 - Election Day	124	25	1,588	158	0	0	9	149
Precinct 7339/7341 - Vote By Mail	312	75	1,588	412	0	0	25	387
Precinct 7339/7341	436	100	1,588	570	0	0	34	536
Precinct 7342 - Election Day	128	24	909	158	0	0	6	152
Precinct 7342 - Vote By Mail	172	54	909	234	0	0	8	226
Precinct 7342	300	78	909	392	0	0	14	378
Precinct 7343 - Election Day	61	18	706	89	0	0	10	79
Precinct 7343 - Vote By Mail	120	14	706	144	0	0	10	134
Precinct 7343	181	32	706	233	0	0	20	213
Precinct 7344 - Election Day	94	12	1,052	113	0	0	7	106
Precinct 7344 - Vote By Mail	211	68	1,052	290	0	0	11	279
Precinct 7344	305	80	1,052	403	0	0	18	385
Precinct 7346 - Election Day	64	21	879	88	0	0	3	85
Precinct 7346 - Vote By Mail	124	30	879	170	0	0	16	154
Precinct 7346	188	51	879	258	0	0	19	239
Precinct 7348/7347 - Election Day	123	18	1,826	152	0	0	11	141
Precinct 7348/7347 - Vote By Mail	332	74	1,826	433	0	0	27	406
Precinct 7348/7347	455	92	1,826	585	0	0	38	547
Precinct 7502 - Election Day	56	14	779	70	0	0	0	70
Precinct 7502 - Vote By Mail	171	57	779	247	0	0	19	228
Precinct 7502	227	71	779	317	0	0	19	298
Precinct 7503 - Election Day	55	19	725	79	0	0	5	74
Precinct 7503 - Vote By Mail	149	48	725	204	0	0	7	197
Precinct 7503	204	67	725	283	0	0	12	271
Precinct 7504/7501 - Election Day	94	18	1,019	121	0	0	9	112
Precinct 7504/7501 - Vote By Mail	239	55	1,019	308	0	0	14	294
Precinct 7504/7501	333	73	1,019	429	0	0	23	406
Precinct 7505 - Election Day	81	11	851	101	0	0	9	92
Precinct 7505 - Vote By Mail	284	53	851	363	0	0	26	337
Precinct 7505	365	64	851	464	0	0	35	429
Precinct 7506/7507 - Election Day	148	24	1,913	188	0	0	16	172
Precinct 7506/7507 - Vote By Mail	410	82	1,913	516	0	0	24	492
Precinct 7506/7507	558	106	1,913	704	0	0	40	664
Precinct 7508 - Election Day	68	20	720	96	0	0	8	88
Precinct 7508 - Vote By Mail	223	49	720	288	0	0	16	272
Precinct 7508	291	69	720	384	0	0	24	360
Precinct 7509/7511 - Election Day	99	20	914	128	0	0	9	119
Precinct 7509/7511 - Vote By Mail	213	60	914	287	0	0	14	273
Precinct 7509/7511	312	80	914	415	0	0	23	392
Precinct 7512 - Election Day	56	12	588	78	0	0	10	68
Precinct 7512 - Vote By Mail	152	45	588	208	0	0	11	197
Precinct 7512	208	57	588	286	0	0	21	265
Precinct 7513 - Election Day	80	12	784	101	0	0	9	92
Precinct 7513 - Vote By Mail	149	31	784	193	0	0	13	180
Precinct 7513	229	43	784	294	0	0	22	272
Precinct 7514 - Election Day	64	16	901	87	0	0	7	80
Precinct 7514 - Vote By Mail	153	54	901	235	0	0	28	207
Precinct 7514	217	70	901	322	0	0	35	287
Precinct 7515 - Election Day	76	13	852	97	0	0	8	89
Precinct 7515 - Vote By Mail	190	41	852	242	0	0	11	231
Precinct 7515	266	54	852	339	0	0	19	320
Precinct 7516 - Election Day	88	17	906	111	0	0	6	105
Precinct 7516 - Vote By Mail	249	81	906	359	0	0	29	330
Precinct 7516	337	98	906	470	0	0	35	435
Precinct 7518/7517 - Election Day	270	35	1,754	329	0	0	24	305
Precinct 7518/7517 - Vote By Mail	475	56	1,754	563	0	0	32	531
Precinct 7518/7517	745	91	1,754	892	0	0	56	836
Precinct 7519 - Election Day	105	7	709	116	0	0	4	112
Precinct 7519 - Vote By Mail	167	24	709	204	0	0	13	191
Precinct 7519	272	31	709	320	0	0	17	303
Precinct 7521 - Election Day	106	20	761	136	0	0	10	126
Precinct 7521 - Vote By Mail	212	27	761	248	0	0	9	239
Precinct 7521	318	47	761	384	0	0	19	365
Precinct 7522/7523 - Election Day	244	25	1,464	290	0	0	21	269
Precinct 7522/7523 - Vote By Mail	356	36	1,464	424	0	0	32	392
Precinct 7522/7523	600	61	1,464	714	0	0	53	661
Precinct 7524 - Election Day	84	10	606	97	0	0	3	94
Precinct 7524 - Vote By Mail	133	21	606	165	0	0	11	154
Precinct 7524	217	31	606	262	0	0	14	248
Precinct 7525 - Election Day	74	16	762	97	0	0	7	90
Precinct 7525 - Vote By Mail	151	24	762	191	0	0	16	175
Precinct 7525	225	40	762	288	0	0	23	265
Precinct 7526 - Election Day	103	18	974	125	0	0	4	121
Precinct 7526 - Vote By Mail	251	26	974	297	0	0	20	277
Precinct 7526	354	44	974	422	0	0	24	398
Precinct 7527/7528 - Election Day	99	16	689	123	0	0	8	115
Precinct 7527/7528 - Vote By Mail	163	28	689	212	0	0	21	191
Precinct 7527/7528	262	44	689	335	0	0	29	306
Precinct 7529 - Election Day	138	22	906	172	0	0	12	160
Precinct 7529 - Vote By Mail	244	34	906	295	0	0	17	278
Precinct 7529	382	56	906	467	0	0	29	438
Precinct 7531 - Election Day	103	8	839	116	0	0	5	111
Precinct 7531 - Vote By Mail	234	22	839	275	0	0	19	256
Precinct 7531	337	30	839	391	0	0	24	367
Precinct 7532 - Election Day	89	19	792	114	0	0	6	108
Precinct 7532 - Vote By Mail	185	29	792	222	0	0	8	214
Precinct 7532	274	48	792	336	0	0	14	322
Precinct 7533 - Election Day	164	26	936	202	0	0	12	190
Precinct 7533 - Vote By Mail	232	30	936	275	0	0	13	262
Precinct 7533	396	56	936	477	0	0	25	452
Precinct 7534 - Election Day	127	12	881	153	0	0	14	139
Precinct 7534 - Vote By Mail	194	27	881	237	0	0	16	221
Precinct 7534	321	39	881	390	0	0	30	360
Precinct 7536/7535 - Election Day	269	33	1,594	319	0	0	17	302
Precinct 7536/7535 - Vote By Mail	410	56	1,594	496	0	0	30	466
Precinct 7536/7535	679	89	1,594	815	0	0	47	768
Precinct 7537/7538 - Election Day	262	23	1,472	302	0	0	17	285
Precinct 7537/7538 - Vote By Mail	381	43	1,472	438	0	0	14	424
Precinct 7537/7538	643	66	1,472	740	0	0	31	709
Precinct 7539 - Election Day	199	17	906	233	0	0	17	216
Precinct 7539 - Vote By Mail	240	26	906	279	0	0	13	266
Precinct 7539	439	43	906	512	0	0	30	482
Precinct 7541 - Election Day	107	19	769	136	0	0	10	126
Precinct 7541 - Vote By Mail	202	32	769	248	0	0	14	234
Precinct 7541	309	51	769	384	0	0	24	360
Precinct 7543/7542 - Election Day	202	30	1,718	252	0	0	20	232
Precinct 7543/7542 - Vote By Mail	449	70	1,718	549	0	0	30	519
Precinct 7543/7542	651	100	1,718	801	0	0	50	751
Precinct 7544 - Election Day	131	15	892	152	0	0	6	146
Precinct 7544 - Vote By Mail	235	36	892	283	0	0	12	271
Precinct 7544	366	51	892	435	0	0	18	417
Precinct 7545 - Election Day	111	21	877	139	0	0	7	132
Precinct 7545 - Vote By Mail	237	30	877	277	0	0	10	267
Precinct 7545	348	51	877	416	0	0	17	399
Precinct 7546/7547 - Election Day	292	31	1,900	340	0	0	17	323
